Date,asset,year,strategy,horizon,threshold,signal,p_up,gross_asset_ret,turnover_asset,net_asset_ret,position_asset,daily_ret_clp,price_usd,usdclp,price_clp
2025-12-17,CPER,2025,RF,1,0.52,0.0,0.4890016571620871,0.009906290235358606,0.0,0.009906290235358606,1.0,0.009906290235358606,33.22999954223633,913.4400024414062,30353.61086298828
2025-12-18,ECH,2025,RF,5,0.6,0.0,0.4750510643576307,0.0,0.0,0.0,0.0,0.01511435209992551,38.014678955078125,917.4199829101562,34875.42611730285
2025-12-18,CPER,2025,RF,1,0.52,0.0,0.5182634690096106,0.005263829383124863,1.0,0.003763829383124863,1.0,0.005263829383124863,33.2599983215332,917.4199829101562,30513.387091732817
2025-12-18,QQQ,2025,LOGIT,20,0.56,0.0,0.4872657270345771,0.018910348101467855,0.0,0.018910348101467855,1.0,0.018910348101467855,606.2614135742188,917.4199829101562,556196.3356803469
2025-12-19,CPER,2025,RF,1,0.52,0.0,0.49664368294802175,0.0,0.0,0.0,0.0,0.002756692027516161,33.599998474121094,910.6400146484375,30597.50310266111
2025-12-19,QQQ,2025,LOGIT,20,0.56,1.0,0.6848895277719357,0.005548863445215213,1.0,0.004048863445215213,1.0,0.005548863445215213,614.164306640625,910.6400146484375,559282.5931957662
2025-12-19,ECH,2025,RF,5,0.6,0.0,0.46430159631836054,0.0,0.0,0.0,0.0,0.008516190641453258,38.62385940551758,910.6400146484375,35172.43189481972
2025-12-22,CPER,2025,RF,1,0.52,0.0,0.49432679684168873,0.0,0.0,0.0,0.0,0.0033178908246542793,33.72999954223633,910.1400146484375,30699.022277462762
2025-12-22,ECH,2025,RF,5,0.6,0.0,0.4483608979384841,0.0,0.0,0.0,0.0,0.011654783458695972,39.09547805786133,910.1400146484375,35582.358972269576
2025-12-22,QQQ,2025,LOGIT,20,0.56,1.0,0.6951580351710955,0.0,1.0,-0.0015,0.0,0.004241859260664338,617.1083374023438,910.1400146484375,561654.991243042
2025-12-23,ECH,2025,RF,5,0.6,0.0,0.45382072858348477,0.0,0.0,0.0,0.0,0.002396286342495557,39.223209381103516,909.3499755859375,35667.6244931086
2025-12-23,QQQ,2025,LOGIT,20,0.56,1.0,0.7283194311998576,0.0038111484689877795,0.0,0.0038111484689877795,1.0,0.0038111484689877795,619.9984130859375,909.3499755859375,563795.5418030173
2025-12-23,CPER,2025,RF,1,0.52,0.0,0.4860162963638105,0.0,0.0,0.0,0.0,0.011573032298679342,34.150001525878906,909.3499755859375,31054.30305381771
2025-12-24,ECH,2025,RF,5,0.6,0.0,0.4648286825685535,0.0,0.0,0.0,0.0,0.0005169804410978251,39.3312873840332,907.3200073242188,35686.06395735196
2025-12-24,CPER,2025,RF,1,0.52,0.0,0.4961637641002224,-0.0,0.0,-0.0,0.0,-0.0007714908641703877,34.20000076293945,907.3200073242188,31030.34494271851
2025-12-24,QQQ,2025,LOGIT,20,0.56,1.0,0.8165502154438915,0.0006867006013593357,0.0,0.0006867006013593357,1.0,0.0006867006013593357,621.812255859375,907.3200073242188,564182.7005406171
2025-12-26,ECH,2025,RF,5,0.6,0.0,0.45774245118733126,0.0,0.0,0.0,0.0,0.002645921928650985,39.586753845214844,903.8499755859375,35780.486496523954
2025-12-26,CPER,2025,RF,1,0.52,0.0,0.4828702436766504,0.0,0.0,0.0,0.0,0.043071513601610434,35.810001373291016,903.8499755859375,32366.868866981473
2025-12-26,QQQ,2025,LOGIT,20,0.56,1.0,0.7815672865956074,-0.003888238508815367,0.0,-0.003888238508815367,1.0,-0.003888238508815367,621.7724609375,903.8499755859375,561989.0236383677
2025-12-29,CPER,2025,RF,1,0.52,0.0,0.49762134640639566,-0.0,0.0,-0.0,0.0,-0.04388116014680521,34.18000030517578,905.4000244140625,30946.573110778816
2025-12-29,QQQ,2025,LOGIT,20,0.56,1.0,0.8561242229945186,-0.0031340815978007086,0.0,-0.0031340815978007086,1.0,-0.0031340815978007086,618.7626342773438,905.4000244140625,560227.7041812167
2025-12-29,ECH,2025,RF,5,0.6,0.0,0.4694193852328047,-0.0,0.0,-0.0,0.0,-0.0017658675525942247,39.449195861816406,905.4000244140625,35717.30289640371
2025-12-30,CPER,2025,RF,1,0.52,0.0,0.4671242590555642,0.0,0.0,0.0,0.0,0.0413854996039964,35.25,914.25,32227.3125
2025-12-30,ECH,2025,RF,5,0.6,0.0,0.4536219261932474,0.0,0.0,0.0,0.0,0.021567829871915523,39.9099235534668,914.25,36487.64760875702
2025-12-30,QQQ,2025,LOGIT,20,0.56,1.0,0.8741578055880145,0.007432748963378533,0.0,0.007432748963378533,1.0,0.007432748963378533,617.3275756835938,914.25,564391.7360687256
2025-12-31,CPER,2025,RF,1,0.52,0.0,0.46142912053948004,-0.0,0.0,-0.0,0.0,-0.023750377527388178,34.959999084472656,899.9400024414062,31461.901661431883
2025-12-31,QQQ,2025,LOGIT,20,0.56,1.0,0.9067229212688844,-0.02378852154484934,0.0,-0.02378852154484934,1.0,-0.02378852154484934,612.2249145507812,899.9400024414062,550965.6910955198
2025-12-31,ECH,2025,RF,5,0.6,0.0,0.4891661702104981,-0.0,0.0,-0.0,0.0,-0.019051520062066785,39.772098541259766,899.9400024414062,35792.50245832116
2026-01-02,ECH,2026,RF,5,0.6,0.0,0.48476066296989306,-0.0,0.0,-0.0,0.0,-0.0010757557950373808,39.74256134033203,899.6400146484375,35753.998466382734
2026-01-02,CPER,2026,LOGIT,1,0.64,0.0,0.5302728867158268,0.0,0.0,0.0,0.0,0.0002385627934609058,34.97999954223633,899.6400146484375,31469.407300579827
2026-01-02,QQQ,2026,BUYHOLD,1,,1.0,,-0.0,0.0,-0.0,0.0,-0.0022698505493207177,611.0389404296875,899.6400146484375,549715.0813189298
2026-01-05,QQQ,2026,BUYHOLD,1,,1.0,,0.0,1.0,-0.0015,0.0,0.015135805604714614,615.8923950195312,906.0599975585938,558035.461927753
2026-01-05,ECH,2026,RF,5,0.6,0.0,0.4468931790788823,0.0,0.0,0.0,0.0,0.037821789508424075,40.95344543457031,906.0599975585938,37106.27867046278
2026-01-05,CPER,2026,LOGIT,1,0.64,0.0,0.48135942289763844,0.0,0.0,0.0,0.0,0.05867346679824492,36.77000045776367,906.0599975585938,33315.82652499084
2026-01-06,ECH,2026,RF,5,0.6,0.0,0.46489453309299344,0.0,0.0,0.0,0.0,0.01996917718606661,41.88867950439453,903.52001953125,37847.26052394882
2026-01-06,CPER,2026,LOGIT,1,0.64,0.0,0.44827443459767413,0.0,0.0,0.0,0.0,0.010756599908114728,37.27000045776367,903.52001953125,33674.19154152833
2026-01-06,QQQ,2026,BUYHOLD,1,,1.0,,0.005958581355727466,0.0,0.005958581355727466,1.0,0.005958581355727466,621.303955078125,903.52001953125,561360.5616270304
2026-01-07,CPER,2026,LOGIT,1,0.64,0.0,0.5445846746332106,-0.0,0.0,-0.0,0.0,-0.047250448133413725,35.90999984741211,893.4299926757812,32083.070900660707
2026-01-07,ECH,2026,RF,5,0.6,0.0,0.48441418892889787,-0.0,0.0,-0.0,0.0,-0.014885738948979932,41.73116683959961,893.4299926757812,37283.876083855284
2026-01-07,QQQ,2026,BUYHOLD,1,,1.0,,-0.010215587361519729,0.0,-0.010215587361519729,1.0,-0.010215587361519729,621.9020385742188,893.4299926757812,555625.9337684177
2026-01-08,ECH,2026,RF,5,0.6,0.0,0.4889811903884106,0.0,0.0,0.0,0.0,0.010084189150064038,42.0855712890625,894.8400268554688,37659.85374253243
2026-01-08,QQQ,2026,BUYHOLD,1,,1.0,,-0.0041198901012359235,0.0,-0.0041198901012359235,1.0,-0.0041198901012359235,618.3639526367188,894.8400268554688,553336.8159838952
2026-01-08,CPER,2026,LOGIT,1,0.64,0.0,0.5790096600539292,-0.0,0.0,-0.0,0.0,-0.004836771076389801,35.68000030517578,894.8400268554688,31927.89243128663
2026-01-09,CPER,2026,LOGIT,1,0.64,1.0,0.6722897409728986,0.0,0.0,0.0,0.0,0.015040832546485694,36.150001525878906,896.489990234375,32408.114514907822
2026-01-09,ECH,2026,RF,5,0.6,0.0,0.49123351312669933,0.0,0.0,0.0,0.0,0.004187361149687874,42.184017181396484,896.489990234375,37817.54915099684
2026-01-09,QQQ,2026,BUYHOLD,1,,1.0,,0.011822575162554694,0.0,0.011822575162554694,1.0,0.011822575162554694,624.5230712890625,896.489990234375,559878.6820810735
2026-01-12,QQQ,2026,BUYHOLD,1,,1.0,,-0.0012467286705730718,0.0,-0.0012467286705730718,1.0,-0.0012467286705730718,625.041259765625,894.6300048828125,559180.6652760804
2026-01-12,CPER,2026,LOGIT,1,0.64,1.0,0.6567827756657336,0.0,1.0,-0.0015,0.0,0.018076985641011456,36.880001068115234,894.6300048828125,32993.95553564606
2026-01-12,ECH,2026,RF,5,0.6,0.0,0.4767817610953594,0.0,0.0,0.0,0.0,0.021679829087396518,43.18816375732422,894.6300048828125,38637.42715309467
2026-01-13,ECH,2026,RF,5,0.6,0.0,0.4744591697866163,-0.0,0.0,-0.0,0.0,-0.0016686564146031202,43.65085983276367,883.6699829101562,38572.9545624319
2026-01-13,QQQ,2026,BUYHOLD,1,,1.0,,-0.013715545640925586,0.0,-0.013715545640925586,1.0,-0.013715545640925586,624.1144409179688,883.6699829101562,551511.1973399632
2026-01-13,CPER,2026,LOGIT,1,0.64,0.0,0.47448506142835495,-0.011983116271481964,0.0,-0.011983116271481964,1.0,-0.011983116271481964,36.88999938964844,883.6699829101562,32598.58513020631
2026-01-14,CPER,2026,LOGIT,1,0.64,0.0,0.41538545758997986,0.018698339501403982,1.0,0.01719833950140398,1.0,0.018698339501403982,37.5,885.5499877929688,33208.12454223633
2026-01-14,QQQ,2026,BUYHOLD,1,,1.0,,-0.008578043247578937,0.0,-0.008578043247578937,1.0,-0.008578043247578937,617.4471435546875,885.5499877929688,546780.3104376569
2026-01-14,ECH,2026,RF,5,0.6,0.0,0.49782647212085424,0.0,0.0,0.0,0.0,0.005969676420437109,43.81821823120117,885.5499877929688,38803.22261974984
2026-01-15,CPER,2026,LOGIT,1,0.64,0.0,0.4610944708737397,-0.0,0.0,-0.0,0.0,-0.024128172318078622,36.77000045776367,881.3400268554688,32406.873190921033
2026-01-15,ECH,2026,RF,5,0.6,0.0,0.5015073824508285,-0.0,0.0,-0.0,0.0,-0.012803674039657209,43.46381378173828,881.3400268554688,38306.39880563831
2026-01-15,QQQ,2026,BUYHOLD,1,,1.0,,-0.0011717207116266337,0.0,-0.0011717207116266337,1.0,-0.0011717207116266337,619.6696166992188,881.3400268554688,546139.6366232075
2026-01-16,CPER,2026,LOGIT,1,0.64,0.0,0.5016414227224865,-0.0,0.0,-0.0,0.0,-0.021275259968021043,35.939998626708984,882.510009765625,31717.408539033495
2026-01-16,QQQ,2026,BUYHOLD,1,,1.0,,0.0004900623611354682,0.0,0.0004900623611354682,1.0,0.0004900623611354682,619.1513671875,882.510009765625,546407.2791030407
2026-01-16,ECH,2026,RF,5,0.6,0.0,0.49272138986037645,-0.0,0.0,-0.0,0.0,-3.328683056180726e-05,43.404747009277344,882.510009765625,38305.12370703183
2026-01-20,QQQ,2026,BUYHOLD,1,,1.0,,-0.01594591538635326,0.0,-0.01594591538635326,1.0,-0.01594591538635326,605.9961547851562,887.2899780273438,537694.3148639761
2026-01-20,CPER,2026,LOGIT,1,0.64,0.0,0.5742147464364286,-0.0,0.0,-0.0,0.0,-0.001017871178711105,35.709999084472656,887.2899780273438,31685.12430301821
2026-01-20,ECH,2026,RF,5,0.6,0.0,0.5631289089255975,0.0,0.0,0.0,0.0,0.0008555828215339734,43.207855224609375,887.2899780273438,38337.8969128523
2026-01-21,QQQ,2026,BUYHOLD,1,,1.0,,0.0104572100889182,0.0,0.0104572100889182,1.0,0.0104572100889182,614.1882934570312,884.6099853515625,543317.0972781256
2026-01-21,CPER,2026,LOGIT,1,0.64,0.0,0.5563753147360359,-0.0,0.0,-0.0,0.0,-0.003857954115751183,35.68000030517578,884.6099853515625,31562.884547305293
2026-01-21,ECH,2026,RF,5,0.6,0.0,0.5178409261714374,0.0,0.0,0.0,0.0,0.026736739849013036,44.497493743896484,884.6099853515625,39362.92728896951
2026-01-22,QQQ,2026,BUYHOLD,1,,1.0,,-0.004413350158096407,0.0,-0.004413350158096407,1.0,-0.004413350158096407,618.6530151367188,874.3499755859375,540919.2486809567
2026-01-22,CPER,2026,LOGIT,1,0.64,0.0,0.5591816595676968,-0.0,0.0,-0.0,0.0,-0.012152392179209937,35.65999984741211,874.3499755859375,31179.319995979313
2026-01-22,ECH,2026,RF,5,0.6,0.0,0.5193795980867406,0.0,0.0,0.0,0.0,0.009831662514037998,45.46226501464844,874.3499755859375,39749.93030563928
2026-01-23,ECH,2026,RF,5,0.6,0.0,0.5311326568685638,0.0,0.0,0.0,0.0,0.0012015850773847703,45.6788444519043,871.25,39797.69322872162
2026-01-23,QQQ,2026,BUYHOLD,1,,1.0,,-0.00039920261637482746,0.0,-0.00039920261637482746,1.0,-0.00039920261637482746,620.6063842773438,871.25,540703.3123016357
2026-01-23,CPER,2026,LOGIT,1,0.64,0.0,0.5773252571794075,0.0,0.0,0.0,0.0,0.020485706645611668,36.52000045776367,871.25,31818.0503988266
2026-01-26,ECH,2026,RF,5,0.6,0.0,0.5222123761107436,0.0,0.0,0.0,0.0,0.006789405537231286,46.05293655395508,870.0399780273438,40067.89590749773
2026-01-26,CPER,2026,LOGIT,1,0.64,1.0,0.7047952411983887,-0.0,0.0,-0.0,0.0,-0.0008419373539950703,36.540000915527344,870.0399780273438,31791.26159366453
2026-01-26,QQQ,2026,BUYHOLD,1,,1.0,,0.0030051268136221942,0.0,0.0030051268136221942,1.0,0.0030051268136221942,623.3370971679688,870.0399780273438,542328.1943236478
2026-01-27,ECH,2026,RF,5,0.6,0.0,0.5557517549497505,0.0,0.0,0.0,0.0,0.006269189730003566,46.633766174316406,864.5900268554688,40319.08914902387
2026-01-27,CPER,2026,LOGIT,1,0.64,1.0,0.6887144775622076,-0.0,1.0,-0.0015,0.0,-0.005176165396740817,36.58000183105469,864.5900268554688,31626.70476548467
2026-01-27,QQQ,2026,BUYHOLD,1,,1.0,,0.002744521263935873,0.0,0.002744521263935873,1.0,0.002744521263935873,628.9878540039062,864.5900268554688,543816.625585001
2026-01-28,ECH,2026,RF,5,0.6,0.0,0.5380929159125905,-0.0,0.0,-0.0,0.0,-0.012105601802336885,46.32858657836914,859.75,39831.00231075287
2026-01-28,CPER,2026,LOGIT,1,0.64,0.0,0.6171518077981404,-0.00016128189838315876,0.0,-0.00016128189838315876,1.0,-0.00016128189838315876,36.779998779296875,859.75,31621.60395050049
2026-01-28,QQQ,2026,BUYHOLD,1,,1.0,,-0.0023052063954902557,0.0,-0.0023052063954902557,1.0,-0.0023052063954902557,631.0706787109375,859.75,542563.0160217285
2026-01-29,ECH,2026,RF,5,0.6,0.0,0.5246610929645155,-0.0,0.0,-0.0,0.0,-0.0007080070677991657,46.15138626098633,862.4400024414062,39802.80167959933
2026-01-29,CPER,2026,LOGIT,1,0.64,0.0,0.5541369991483076,0.05576718237251321,1.0,0.05426718237251321,1.0,0.05576718237251321,38.709999084472656,862.4400024414062,33385.05170491943
2026-01-29,QQQ,2026,BUYHOLD,1,,1.0,,-0.002875034686617317,0.0,-0.002875034686617317,1.0,-0.002875034686617317,627.2936401367188,862.4400024414062,541003.1285309903
2026-01-30,CPER,2026,LOGIT,1,0.64,0.0,0.5552168430722945,-0.0,0.0,-0.0,0.0,-0.06247866978028316,36.43000030517578,859.1599731445312,31299.19808385009
2026-01-30,ECH,2026,RF,5,0.6,0.0,0.56775248104538,-0.0,0.0,-0.0,0.0,-0.03865305565600541,44.5368766784668,859.1599731445312,38264.30177101283
2026-01-30,QQQ,2026,BUYHOLD,1,,1.0,,-0.015768516744787187,0.0,-0.015768516744787187,1.0,-0.015768516744787187,619.7592163085938,859.1599731445312,532472.3116397671
2026-02-02,CPER,2026,LOGIT,1,0.64,1.0,0.7536736165817001,-0.0,0.0,-0.0,0.0,-0.007336578436127006,35.880001068115234,865.9299926757812,31069.56906212005
2026-02-02,ECH,2026,RF,5,0.6,0.0,0.5386316425810517,0.0,0.0,0.0,0.0,0.025925277483747733,45.33428192138672,865.9299926757812,39256.314412148204
2026-02-02,QQQ,2026,BUYHOLD,1,,1.0,,0.014800382749242003,0.0,0.014800382749242003,1.0,0.014800382749242003,624.0147705078125,865.9299926757812,540353.1056554094
2026-02-03,ECH,2026,RF,5,0.6,0.0,0.5196755798734887,0.0,0.0,0.0,0.0,0.023785335169889787,46.456565856933594,865.1099853515625,40190.03900797572
2026-02-03,CPER,2026,LOGIT,1,0.64,0.0,0.5531801667431969,0.0,1.0,-0.0015,0.0,0.04360384883781032,37.47999954223633,865.1099853515625,32424.32185496064
2026-02-03,QQQ,2026,BUYHOLD,1,,1.0,,-0.016296383400247638,0.0,-0.016296383400247638,1.0,-0.016296383400247638,614.4274291992188,865.1099853515625,531547.3042741343
2026-02-04,ECH,2026,RF,5,0.6,0.0,0.5777798952070415,-0.0,0.0,-0.0,0.0,-0.03809267435372843,44.95034408569336,860.0399780273438,38659.09293978126
2026-02-04,CPER,2026,LOGIT,1,0.64,0.0,0.4807412753422434,-0.037424692192061015,1.0,-0.03892469219206102,1.0,-0.037424692192061015,36.290000915527344,860.0399780273438,31210.85159000242
2026-02-04,QQQ,2026,BUYHOLD,1,,1.0,,-0.023227200506870105,0.0,-0.023227200506870105,1.0,-0.023227200506870105,603.6939697265625,860.0399780273438,519200.94845887274
2026-02-05,CPER,2026,LOGIT,1,0.64,0.0,0.45405990517049394,-0.0,0.0,-0.0,0.0,-0.03099976213141553,35.2400016784668,858.2100219726562,30243.322614793433
2026-02-05,ECH,2026,RF,5,0.6,0.0,0.5869735559525275,-0.0,0.0,-0.0,0.0,-0.012399348431069712,44.487648010253906,858.2100219726562,38179.7453763918
2026-02-05,QQQ,2026,BUYHOLD,1,,1.0,,-0.016492448506835067,0.0,-0.016492448506835067,1.0,-0.016492448506835067,595.0036010742188,858.2100219726562,510638.05355171487
2026-02-06,QQQ,2026,BUYHOLD,1,,1.0,,0.030656706299325043,0.0,0.030656706299325043,1.0,0.030656706299325043,607.5807495117188,866.2100219726562,526292.5343847089
2026-02-06,ECH,2026,RF,5,0.6,0.0,0.5509342482062426,0.0,0.0,0.0,0.0,0.010438612042259487,44.5368766784668,866.2100219726562,38578.288926248206
2026-02-06,CPER,2026,LOGIT,1,0.64,1.0,0.6707321382434122,0.0,0.0,0.0,0.0,0.03796309188722491,36.2400016784668,866.2100219726562,31391.452650193824
2026-02-09,QQQ,2026,BUYHOLD,1,,1.0,,0.0008897734350656883,0.0,0.0008897734350656883,1.0,0.0008897734350656883,612.2349243164062,860.3900146484375,526760.8155008778
2026-02-09,ECH,2026,RF,5,0.6,0.0,0.522006884039271,0.0,0.0,0.0,0.0,0.013699816589229696,45.452415466308594,860.3900146484375,39106.80440886412
2026-02-09,CPER,2026,LOGIT,1,0.64,1.0,0.6672165519954546,0.0,1.0,-0.0015,0.0,0.007807494129552506,36.77000045776367,860.3900146484375,31636.54123247834
2026-02-10,ECH,2026,RF,5,0.6,0.0,0.5170392308891124,-0.0,0.0,-0.0,0.0,-0.044296468388711485,43.847755432128906,852.3699951171875,37374.51108358335
2026-02-10,CPER,2026,LOGIT,1,0.64,0.0,0.6176758029724773,-0.021176074344280038,0.0,-0.021176074344280038,1.0,-0.021176074344280038,36.33000183105469,852.3699951171875,30966.603483343497
2026-02-10,QQQ,2026,BUYHOLD,1,,1.0,,-0.013917416851456199,0.0,-0.013917416851456199,1.0,-0.013917416851456199,609.3945922851562,852.3699951171875,519429.6656505391
2026-02-11,CPER,2026,LOGIT,1,0.64,1.0,0.6677018384388644,0.016252440349510122,1.0,0.014752440349510123,1.0,0.016252440349510122,36.79999923706055,855.1599731445312,31469.886359283468
2026-02-11,QQQ,2026,BUYHOLD,1,,1.0,,0.005963984512927345,0.0,0.005963984512927345,1.0,0.005963984512927345,611.0289916992188,855.1599731445312,522527.5361320339
2026-02-11,ECH,2026,RF,5,0.6,0.0,0.5064413997980936,0.0,0.0,0.0,0.0,0.02151849741996892,44.64516067504883,855.1599731445312,38178.75440390804
2026-02-12,CPER,2026,LOGIT,1,0.64,1.0,0.6550737465982598,-0.0,1.0,-0.0015,0.0,-0.03620527445682997,35.5099983215332,854.1400146484375,30330.51048652036
2026-02-12,ECH,2026,RF,5,0.6,0.0,0.5480865981988898,-0.0,0.0,-0.0,0.0,-0.025419511530150207,43.562259674072266,854.1400146484375,37208.26911613112
2026-02-12,QQQ,2026,BUYHOLD,1,,1.0,,-0.021507378124362875,0.0,-0.021507378124362875,1.0,-0.021507378124362875,598.601318359375,854.1400146484375,511289.33883205056
2026-02-13,ECH,2026,RF,5,0.6,0.0,0.5578851387777735,-0.0,0.0,-0.0,0.0,-0.007080434490818188,43.12910079956055,856.6099853515625,36944.81840413762
2026-02-13,CPER,2026,LOGIT,1,0.64,1.0,0.7190734861216829,0.004303975332496046,0.0,0.004303975332496046,1.0,0.004303975332496046,35.560001373291016,856.6099853515625,30461.05225547636
2026-02-13,QQQ,2026,BUYHOLD,1,,1.0,,0.005028951323274633,0.0,0.005028951323274633,1.0,0.005028951323274633,599.876953125,856.6099853515625,513860.5880291462
2026-02-17,CPER,2026,LOGIT,1,0.64,1.0,0.6517171515725404,-0.010885782309928538,0.0,-0.010885782309928538,1.0,-0.010885782309928538,34.939998626708984,862.3200073242188,30129.459871691884
2026-02-17,QQQ,2026,BUYHOLD,1,,1.0,,0.00562889223081009,0.0,0.00562889223081009,1.0,0.00562889223081009,599.259033203125,862.3200073242188,516753.053900823
2026-02-17,ECH,2026,RF,5,0.6,0.0,0.5613783755784215,0.0,0.0,0.0,0.0,0.006435940434970755,43.1192512512207,862.3200073242188,37182.593054767465
2026-02-18,QQQ,2026,BUYHOLD,1,,1.0,,0.011439460178977345,0.0,0.011439460178977345,1.0,0.011439460178977345,603.7338256835938,865.719970703125,522664.42988328636
2026-02-18,ECH,2026,RF,5,0.6,0.0,0.5434147324359601,0.0,0.0,0.0,0.0,0.0014215510546544685,43.010963439941406,865.719970703125,37235.450009139255
2026-02-18,CPER,2026,LOGIT,1,0.64,0.0,0.6131514747669368,0.022332238080978506,0.0,0.022332238080978506,1.0,0.022332238080978506,35.58000183105469,865.719970703125,30802.318142797798
2026-02-19,QQQ,2026,BUYHOLD,1,,1.0,,-0.008581984837608636,0.0,-0.008581984837608636,1.0,-0.008581984837608636,601.4216918945312,861.5900268554688,518178.93167087063
2026-02-19,ECH,2026,RF,5,0.6,0.0,0.5423559157037502,-0.0,0.0,-0.0,0.0,-0.008643032131095962,42.843605041503906,861.5900268554688,36913.62281829445
2026-02-19,CPER,2026,LOGIT,1,0.64,1.0,0.6591625320593022,-0.005889420358046182,1.0,-0.007389420358046182,1.0,-0.005889420358046182,35.540000915527344,861.5900268554688,30620.910343252588
2026-02-20,ECH,2026,RF,5,0.6,0.0,0.4905870550779954,0.0,0.0,0.0,0.0,0.005365241253307174,42.90267562866211,865.02001953125,37111.67331024818
2026-02-20,CPER,2026,LOGIT,1,0.64,0.0,0.62958826731586,0.0,1.0,-0.0015,0.0,0.02177799979877837,36.16999816894531,865.02001953125,31287.77252254635
2026-02-20,QQQ,2026,BUYHOLD,1,,1.0,,0.012865197565030018,0.0,0.012865197565030018,1.0,0.012865197565030018,606.74365234375,865.02001953125,524845.4060008526
2026-02-23,CPER,2026,LOGIT,1,0.64,1.0,0.6493751021296733,-0.01197334795177063,1.0,-0.01347334795177063,1.0,-0.01197334795177063,35.68000030517578,866.4000244140625,30913.153135498054
2026-02-23,QQQ,2026,BUYHOLD,1,,1.0,,-0.010579097985273789,0.0,-0.010579097985273789,1.0,-0.010579097985273789,599.36865234375,866.4000244140625,519293.01502364874
2026-02-23,ECH,2026,RF,5,0.6,0.0,0.5288842160751595,-0.0,0.0,-0.0,0.0,-1.355908063871425e-05,42.83375930786133,866.4000244140625,37111.17011007713
2026-02-24,CPER,2026,LOGIT,1,0.64,0.0,0.6189196584635992,0.0,1.0,-0.0015,0.0,0.01737665152975998,36.29999923706055,866.4000244140625,31450.320225219708
2026-02-24,QQQ,2026,BUYHOLD,1,,1.0,,0.010741486606593798,0.0,0.010741486606593798,1.0,0.010741486606593798,605.8067626953125,866.4000244140625,524870.9939894229
2026-02-24,ECH,2026,RF,5,0.6,0.0,0.4937732207033511,0.0,0.0,0.0,0.0,0.023672825842336875,43.847755432128906,866.4000244140625,37989.696376898326
2026-02-25,QQQ,2026,BUYHOLD,1,,1.0,,0.007772024895235319,0.0,0.007772024895235319,1.0,0.007772024895235319,614.5868530273438,860.6599731445312,528950.3044214956
2026-02-25,ECH,2026,RF,5,0.6,0.0,0.4876466895890272,-0.0,0.0,-0.0,0.0,-0.0023877157963912987,44.03479766845703,860.6599731445312,37898.987778759096
2026-02-25,CPER,2026,LOGIT,1,0.64,1.0,0.6714026233583531,0.006510348224106233,1.0,0.005010348224106233,1.0,0.006510348224106233,36.779998779296875,860.6599731445312,31655.07276164554
2026-02-26,ECH,2026,RF,5,0.6,0.0,0.49534612788956245,-0.0,0.0,-0.0,0.0,-0.013475703634873382,43.65085983276367,856.530029296875,37388.27225139085
2026-02-26,CPER,2026,LOGIT,1,0.64,1.0,0.6799883962475226,-0.0,1.0,-0.0015,0.0,-0.006151468332607601,36.72999954223633,856.530029296875,31460.347583985887
2026-02-26,QQQ,2026,BUYHOLD,1,,1.0,,-0.01680516878992655,0.0,-0.01680516878992655,1.0,-0.01680516878992655,607.1721801757812,856.530029296875,520061.2052742094
2026-02-27,ECH,2026,RF,5,0.6,0.0,0.518151179124811,-0.0,0.0,-0.0,0.0,-0.00904840891287384,42.823917388916016,865.1699829101562,37049.96787551441
2026-02-27,CPER,2026,LOGIT,1,0.64,1.0,0.7591817569779449,0.014212249519757636,0.0,0.014212249519757636,1.0,0.014212249519757636,36.880001068115234,865.1699829101562,31907.4698938278
2026-02-27,QQQ,2026,BUYHOLD,1,,1.0,,0.006854098003853171,0.0,0.006854098003853171,1.0,0.006854098003853171,605.228759765625,865.1699829101562,523625.75574316084
2026-03-02,ECH,2026,RF,5,0.6,0.0,0.5981658626240042,-0.0,0.0,-0.0,0.0,-0.03577437650019588,40.91407012939453,873.1599731445312,35724.5283754156
2026-03-02,CPER,2026,LOGIT,1,0.64,1.0,0.7486101997008295,-0.00417391302024317,0.0,-0.00417391302024317,1.0,-0.00417391302024317,36.38999938964844,873.1599731445312,31774.29088979494
2026-03-02,QQQ,2026,BUYHOLD,1,,1.0,,0.010564589181773387,0.0,0.010564589181773387,1.0,0.010564589181773387,606.0260009765625,873.1599731445312,529157.646737583
2026-03-03,CPER,2026,LOGIT,1,0.64,0.0,0.5990405896256186,-0.011076608088346207,0.0,-0.011076608088346207,1.0,-0.011076608088346207,35.599998474121094,882.6500244140625,31422.33952232357
2026-03-03,QQQ,2026,BUYHOLD,1,,1.0,,4.670314252508412e-05,0.0,4.670314252508412e-05,1.0,4.670314252508412e-05,599.5381469726562,882.6500244140625,529182.3600625768
2026-03-03,ECH,2026,RF,5,0.6,1.0,0.6133913193092609,-0.0,0.0,-0.0,0.0,-0.03753439124897506,38.95499801635742,882.6500244140625,34383.629950187635
2026-03-04,ECH,2026,RF,5,0.6,0.0,0.555448501773943,0.0,1.0,-0.0015,0.0,0.038633013384360426,39.68349838256836,899.9199829101562,35711.97318625613
2026-03-04,CPER,2026,LOGIT,1,0.64,0.0,0.6389919834708828,0.030162724224163773,1.0,0.02866272422416377,1.0,0.030162724224163773,35.970001220703125,899.9199829101562,32370.122883813456
2026-03-04,QQQ,2026,BUYHOLD,1,,1.0,,0.03510754224204371,0.0,0.03510754224204371,1.0,0.03510754224204371,608.6770629882812,899.9199829101562,547760.6521222182
