,portfolio_gross_ret,portfolio_turnover,portfolio_net_ret,capital_clp,benchmark_ret,benchmark_capital_clp
2022-11-23,-0.0020091948103281407,0.0,-0.0020091948103281407,11264298.85291749,-0.0017464854080952658,20438650.881011117
2022-11-25,-0.0071713039577079194,0.0,-0.0071713039577079194,11183519.14197276,-0.026800405224707932,19890886.755153682
2022-11-28,-0.0005422178189973592,0.0,-0.0005422178189973592,11177455.238614883,0.0007789080261716872,19906379.926494945
2022-11-29,-0.005107009869769052,0.0,-0.005107009869769052,11120371.864392376,0.004940439106895999,20004726.18436053
2022-11-30,0.009243516220856462,0.0,0.009243516220856462,11223163.202102842,0.020758929707549844,20420002.889040448
2022-12-01,-0.002985729481445287,0.0,-0.002985729481445287,11189653.872855252,-0.008973662933830694,20236760.666006353
2022-12-02,-0.00485118168377826,0.0,-0.00485118168377826,11135370.828939438,-0.0037339213157085984,20161198.19399466
2022-12-05,-0.003729870284151093,0.0,-0.003729870284151093,11093837.340181574,-0.015330097679018617,19852125.056354664
2022-12-06,-0.0020139709048095475,0.0,-0.0020139709048095475,11071494.674555758,0.011957068567994479,20089498.276873898
2022-12-07,-0.006855797806467734,0.0,-0.006855797806467734,10995590.74565162,-0.015062804816499697,19786894.08546794
2022-12-08,-0.0007157149812190177,0.0,-0.0007157149812190177,10987721.036627604,-0.004676356820494276,19694363.508354966
2022-12-09,-0.0029107674306783848,0.0,-0.0029107674306783848,10955738.33609681,-0.00647838796462733,19566775.78083144
2022-12-12,-0.0034384715138638276,0.0,-0.0034384715138638276,10918067.341914795,-0.02223594437167271,19131690.04303588
2022-12-13,0.011759835817290941,0.0,0.011759835817290941,11046462.02129784,0.036723986372289484,19834281.967455197
2022-12-14,-0.005642523134451016,0.3,-0.006092523134451016,10979161.19587925,-0.018635623553697085,19464657.75525182
2022-12-15,-0.00823388901318708,0.0,-0.00823388901318708,10888760.00113449,-0.01005708502685706,19268900.03718858
2022-12-16,0.0012650392261098875,0.0,0.0012650392261098875,10902534.709659621,0.00368208709393304,19339849.8053298
2022-12-19,-0.011945254519764047,0.0,-0.011945254519764047,10772301.157642176,-0.016779716331472547,19015332.61170308
2022-12-20,0.01901740933865179,0.0,0.01901740933865179,10977162.41827629,0.030880801950176926,19602541.332101826
2022-12-21,0.011218813111636972,0.0,0.011218813111636972,11100313.151943017,0.010892704244355478,19816066.017270163
2022-12-22,-0.02186849480591445,0.3,-0.022318494805914448,10852570.870517353,-0.03131507029087344,19195524.517050758
2022-12-23,0.0007127407390860041,0.3,0.0002627407390860041,10855422.283008855,0.00594953388249928,19309728.940557297
2022-12-27,-0.0008599977329948215,0.0,-0.0008599977329948215,10846086.644454766,0.001075009828354079,19330487.08895125
2022-12-28,-0.005554439573717506,0.0,-0.005554439573717506,10785842.711576838,-0.007305097574179331,19189275.994610045
2022-12-29,0.003442432443986687,0.3,0.002992432443986687,10818118.617242698,0.001419619252232029,19216517.46024839
2022-12-30,-0.002180672675992401,0.0,-0.002180672675992401,10794527.84156843,-0.0007945876626993757,19201248.252554428
