final_capital_clp,max_drawdown
11620692.347619908,-0.29109020131989516
14468156.533864023,-0.20827001708420834
11480257.673935445,-0.1642606003302377
13789414.899617491,-0.09611020319428731
17594524.52346014,-0.13408816795131506
11418716.371269746,-0.1689668660020226
19609914.296612702,-0.05549257922600903
14970786.66432583,-0.14107063193553815
14831127.112108953,-0.14215828574124856
18641984.19352791,-0.11535597156417621
19624965.170982778,-0.11577915591489618
15939374.369902829,-0.2515556175054927
20892591.014896978,-0.08219556935468397
13336509.461421654,-0.1694057113209646
10409994.597071972,-0.20570505438671638
13494490.532669045,-0.08916017542605925
15425577.08674664,-0.13710612655901866
12172489.935130974,-0.20534615848018156
9881401.597557561,-0.31840119596179384
20942508.071366236,-0.07269713677514378
17114963.24374354,-0.19688416688036003
12602009.927732874,-0.17548878008158086
12128873.303740397,-0.1750285351530393
11529025.64684988,-0.1334965272506934
14118539.77729715,-0.11799344632907072
19078010.085086916,-0.12238585338192365
22342621.760951746,-0.082368694028924
8347094.33484975,-0.26729605526899447
15198925.14693078,-0.1227587166575741
16285246.43568254,-0.10693922547620427
28855896.64190236,-0.16417856912776352
8531972.671170585,-0.2882304084660292
20983396.45452501,-0.11196433193572974
15652949.042481288,-0.1423114626178762
13262969.573360838,-0.13636507595880198
19813675.28593581,-0.0993102006819585
14340705.97010143,-0.16025136382378424
13977887.149446692,-0.10890142639445533
12037204.325450813,-0.20291402415580329
13074694.508362051,-0.16594119468271362
16526952.30743762,-0.14130778144363443
9531991.876308665,-0.19841808368958458
14209898.831438096,-0.1385621468353916
16913105.61768442,-0.17697020855046097
19191688.101715222,-0.12179019461178509
14716936.960773166,-0.17295626612844073
19299717.349629108,-0.10923887289536971
10413793.251306638,-0.15847205596865988
22971219.802731328,-0.09305496525155965
12896039.641914448,-0.16623975630658394
11746698.356371539,-0.19646224121364042
15047608.230879856,-0.154733865417908
19269290.175965846,-0.13906336274534103
19144363.38988591,-0.12406505761495235
12805466.462540984,-0.13824213383141648
17906352.82953495,-0.10928964563564014
15024008.660915662,-0.11821328801407993
15695639.469683012,-0.16948824554051645
12733243.076014154,-0.13020269310753985
18335728.231502745,-0.09262687705303574
15105726.542774418,-0.17017604047484092
21133462.06564894,-0.08728716696341221
14393296.240666367,-0.07554989593299455
26173649.024063963,-0.14232413279085077
14510023.250946958,-0.1388441109890296
11757095.588080728,-0.29689615748086506
16453589.407686457,-0.1354999708039023
12330917.478921333,-0.24150116161502688
18163874.61156297,-0.09681790134405688
13448198.184672888,-0.209509542686246
13843048.047098642,-0.1334065867448574
18714860.76731744,-0.06872077240790009
16544800.823753811,-0.14111033236320392
8888088.732148234,-0.2777750231859003
14454821.453436313,-0.1388742290097299
12415224.414501106,-0.18032457999332518
20335242.08289507,-0.07845703837476636
20968671.375176106,-0.10133093993601072
16833599.887766257,-0.1327663658577084
14271189.795787243,-0.1574825289828744
15095138.455402058,-0.12479981448165178
15126476.807427764,-0.13938111170721368
13084852.278971646,-0.11848659421602292
13694176.145197388,-0.15119597270090623
30069563.017238293,-0.04531991613184383
20908694.3956196,-0.09773671300160292
14239571.3182159,-0.15889853231043694
15095744.683431726,-0.18751688783189513
13633938.557530819,-0.21438703628652478
10499687.317980349,-0.2126028850192706
10080137.113527441,-0.16848352734618322
15882053.097780645,-0.09347657777100471
16084287.74944236,-0.09473106795436925
14178619.872631127,-0.10744208747967521
16088243.798796425,-0.11342892995957221
14051540.929475583,-0.1489924964241306
16087019.206557948,-0.13145626539212074
18206324.409379445,-0.1306980339306162
24788964.72180316,-0.10480027118244106
14528305.488927158,-0.1354523930020357
11143073.682800133,-0.31407066091714586
10089639.93729859,-0.16534523276484714
16299106.26042423,-0.0992130820141699
13144003.150114741,-0.1740852081758265
17891987.40462728,-0.12471550813213517
21709267.852905154,-0.0842939502833383
17934480.56262816,-0.1688591914336568
10861564.497160422,-0.15865005418829425
21240775.117211826,-0.1947930240617134
22527032.837151643,-0.14215814306478436
13188556.951190291,-0.06875086952993514
17220111.874958128,-0.06941538506896405
19393372.003554832,-0.18381824611017716
10981769.544051612,-0.13767963943038708
14605010.144476175,-0.09962021512636221
10902446.85165092,-0.24712744284770738
