final_capital_clp,max_drawdown
31319392.44855745,-0.08629220992809172
26237862.619295914,-0.0804429086025128
27044949.86199973,-0.08773559335843373
23667606.351226557,-0.11339340349359495
19980074.518812694,-0.07977060886669773
30856930.54221654,-0.07620354856446077
20754434.090370562,-0.07882708872179811
24250319.093816467,-0.11480760246352995
20324762.408079583,-0.09416029740313725
33884579.96190714,-0.07998302126002388
28817042.719208147,-0.08958049292581172
33305495.709808163,-0.05747183967863667
22939297.94842371,-0.11340629263241564
22293507.04251721,-0.11149914757586743
17389622.127128948,-0.09374805004474918
25134492.8915139,-0.08559709431331641
29301679.53749955,-0.10528913760397596
31710621.731691506,-0.06972956648858741
18685456.041624893,-0.14295408554142652
18099195.21410508,-0.11250588172842502
30534308.767396312,-0.07916068933488396
27479784.014842425,-0.09069472889652197
19074964.446183767,-0.09888882959719758
26552859.420557905,-0.1060733741221771
18711698.232802358,-0.15688421993138413
28534969.427977264,-0.07581379500873309
18730913.918124806,-0.09469291789960554
26928073.7130789,-0.12309048468647943
24312871.798076317,-0.07735436168922738
21858428.80333456,-0.1441937412058003
25433592.659901388,-0.1024516166064039
20262403.74921175,-0.10001937215971823
22711829.137953557,-0.08742037790086232
21507120.253134247,-0.08343929931327054
36565962.33538761,-0.07582361795943515
37280759.531921126,-0.07281648270185415
27874361.51079159,-0.09571695403012082
29209520.563933413,-0.04907661317546941
32201352.69326647,-0.07862060674391624
21828487.843439158,-0.08733299966059649
24621142.53888846,-0.05656747334210532
21666240.153997432,-0.09299453606244479
24618578.465335473,-0.1604179700845032
35058800.621658824,-0.09578568107217666
27750733.27582939,-0.06748214064424507
21848796.167218078,-0.09076555149725851
40061531.702397026,-0.057871239128032825
31899969.12131434,-0.04907661317546941
20921649.927106492,-0.11548868950317825
22067630.123737264,-0.08115286647951714
22517422.573822793,-0.17353960425422577
22880306.495775808,-0.11468451437703886
25426694.60829843,-0.10009646367814684
29528549.103677582,-0.09490221120659148
36118063.183573924,-0.06840306415041486
41024274.65919385,-0.05443108000129482
26256275.104523897,-0.07249096088058204
18425992.09103074,-0.10159328168611292
22775678.349149074,-0.11587084410647208
21586313.56952796,-0.08944154712926422
27348376.61155517,-0.0635655306891354
24576758.42005666,-0.14420576641328087
21260870.970776707,-0.15027782126215872
36469679.86326735,-0.056670217977773274
20230686.877915587,-0.08727084817408937
23054285.723802496,-0.0810557237176398
27366828.87122236,-0.06792417754251567
32917536.140653502,-0.07582361795943504
25934331.58856876,-0.06591315475482551
25292078.349618297,-0.08343929931327054
36869785.79328429,-0.02442993456687914
30059223.914212182,-0.0887051038293678
33768171.67544131,-0.07365277196431186
20836424.74675125,-0.0635655306891354
21508693.138369367,-0.0872495710347958
29436621.148900624,-0.06626517467740478
18236416.583181445,-0.09754106835404841
28851475.731541514,-0.0792456770606832
17814457.852071635,-0.06470443071796306
19060811.716008253,-0.13567681405461218
13990957.93430674,-0.15067882535841248
20430791.725377947,-0.07490674860102209
29288434.585061044,-0.10954411369502393
24316738.61304853,-0.1227296467476443
38005042.565948874,-0.053478140209142655
28873354.709346596,-0.07036466036259303
34391771.55101594,-0.04907661317546941
19503715.41481646,-0.103159861944779
28496157.880333625,-0.07793738665531091
19812362.206201065,-0.13112029743147513
29997420.307340313,-0.10930797654641189
22515750.66078517,-0.07937607471795738
29138702.369262397,-0.08275426111825612
17158791.421674665,-0.18376747008165273
20266775.0759797,-0.11511050770270304
24213819.337954942,-0.0837467071851089
27113943.755280606,-0.07971457556556161
28401303.297839668,-0.06562082884840026
33292048.107102033,-0.06098955886578916
28192722.517496597,-0.08378802177123779
22640245.86583562,-0.1191485719870019
27829994.659701686,-0.09800371652562001
36349980.24206881,-0.06991737963005384
23542528.294865996,-0.0859987453912987
25181965.231759258,-0.0794243195962937
35841727.59739134,-0.0635655306891354
32176021.447016027,-0.10740699389166608
29091338.1756688,-0.06837677224863314
38610521.65394156,-0.035298957103336526
28459998.3277193,-0.06480546212605687
35425916.56449074,-0.07392487409531145
19094505.297041405,-0.19582258296377453
29914358.726891365,-0.10599526461793651
28327452.188498426,-0.06328989624783732
35536325.804503925,-0.08167393707312764
20631348.856492892,-0.10177027132052407
26997208.03175686,-0.0713739395277595
35821988.41881626,-0.09984257149029441
15529104.662398428,-0.12285605971197966
30731791.27843835,-0.06356553068913551
25848172.70350398,-0.057641233705762795
34867916.62898401,-0.0587214419426324
27977313.2082323,-0.06889853957023584
26088206.851886068,-0.08955502183606356
33225027.41367361,-0.07997887303223972
35906826.79506168,-0.05521583178612233
20440614.005127676,-0.09200796616081286
17971613.58983293,-0.10109091346436272
24937438.823640574,-0.08011050516911344
31819810.725906756,-0.12387625389948553
